intersection_id,tollgate_id,time_window,avg_travel_time
C,1,"[2016-10-26 08:20:00,2016-10-26 08:40:00)",155.46108002111325
C,1,"[2016-10-26 08:40:00,2016-10-26 09:00:00)",155.84624606479468
C,1,"[2016-10-27 08:00:00,2016-10-27 08:20:00)",162.01772725324764
C,1,"[2016-10-27 08:20:00,2016-10-27 08:40:00)",161.85222923577396
C,1,"[2016-10-27 08:40:00,2016-10-27 09:00:00)",162.2532298128142
C,1,"[2016-10-28 08:00:00,2016-10-28 08:20:00)",156.63923361774792
C,1,"[2016-10-28 08:20:00,2016-10-28 08:40:00)",156.47922962891394
C,1,"[2016-10-28 08:40:00,2016-10-28 09:00:00)",156.86691821171746
C,1,"[2016-10-29 08:00:00,2016-10-29 08:20:00)",154.96847993042974
C,1,"[2016-10-29 08:20:00,2016-10-29 08:40:00)",154.81018258461333
C,1,"[2016-10-29 08:40:00,2016-10-29 09:00:00)",155.19373598292768
C,1,"[2016-10-30 08:00:00,2016-10-30 08:20:00)",149.6737535047134
C,1,"[2016-10-30 08:20:00,2016-10-30 08:40:00)",149.52086462093
C,1,"[2016-10-30 08:40:00,2016-10-30 09:00:00)",149.89131335231698
C,1,"[2016-10-31 08:00:00,2016-10-31 08:20:00)",161.85422791081314
C,1,"[2016-10-31 08:20:00,2016-10-31 08:40:00)",161.68889690479858
C,1,"[2016-10-31 08:40:00,2016-10-31 09:00:00)",162.0894928142029
C,1,"[2016-10-25 09:00:00,2016-10-25 09:20:00)",158.9447124332491
C,1,"[2016-10-25 09:20:00,2016-10-25 09:40:00)",157.11147157495054
C,1,"[2016-10-25 09:40:00,2016-10-25 10:00:00)",166.29521690909206
C,1,"[2016-10-26 09:00:00,2016-10-26 09:20:00)",155.76017893511187
C,1,"[2016-10-26 09:20:00,2016-10-26 09:40:00)",153.9636679361086
C,1,"[2016-10-26 09:40:00,2016-10-26 10:00:00)",162.96341253057645
C,1,"[2016-10-27 09:00:00,2016-10-27 09:20:00)",158.8640338848836
C,1,"[2016-10-27 09:20:00,2016-10-27 09:40:00)",157.0317235590261
C,1,"[2016-10-27 09:40:00,2016-10-27 10:00:00)",166.21080732732642
C,1,"[2016-10-28 09:00:00,2016-10-28 09:20:00)",155.727222954198
C,1,"[2016-10-28 09:20:00,2016-10-28 09:40:00)",153.93109206378602
C,1,"[2016-10-28 09:40:00,2016-10-28 10:00:00)",162.92893247829522
C,1,"[2016-10-29 09:00:00,2016-10-29 09:20:00)",155.07311077451706
C,1,"[2016-10-29 09:20:00,2016-10-29 09:40:00)",153.28452430099915
C,1,"[2016-10-29 09:40:00,2016-10-29 10:00:00)",162.24457044361225
C,1,"[2016-10-30 09:00:00,2016-10-30 09:20:00)",151.83404902368514
C,1,"[2016-10-30 09:20:00,2016-10-30 09:40:00)",150.0828213289103
C,1,"[2016-10-30 09:40:00,2016-10-30 10:00:00)",158.85571611690574
C,1,"[2016-10-31 09:00:00,2016-10-31 09:20:00)",154.32939045333887
C,1,"[2016-10-31 09:20:00,2016-10-31 09:40:00)",152.54938192154083
C,1,"[2016-10-31 09:40:00,2016-10-31 10:00:00)",161.46645627902836
C,1,"[2016-10-25 17:00:00,2016-10-25 17:20:00)",202.5541035895552
C,1,"[2016-10-25 17:20:00,2016-10-25 17:40:00)",202.5541035895552
C,1,"[2016-10-25 17:40:00,2016-10-25 18:00:00)",202.5541035895552
C,1,"[2016-10-26 17:00:00,2016-10-26 17:20:00)",200.79980862600354
C,1,"[2016-10-26 17:20:00,2016-10-26 17:40:00)",200.79980862600354
C,1,"[2016-10-26 17:40:00,2016-10-26 18:00:00)",200.79980862600354
C,1,"[2016-10-27 17:00:00,2016-10-27 17:20:00)",188.51988674909433
C,1,"[2016-10-27 17:20:00,2016-10-27 17:40:00)",188.51988674909433
C,1,"[2016-10-27 17:40:00,2016-10-27 18:00:00)",188.51988674909433
C,1,"[2016-10-28 17:00:00,2016-10-28 17:20:00)",211.78833531996014
C,1,"[2016-10-28 17:20:00,2016-10-28 17:40:00)",211.78833531996014
C,1,"[2016-10-28 17:40:00,2016-10-28 18:00:00)",211.78833531996014
C,1,"[2016-10-29 17:00:00,2016-10-29 17:20:00)",189.69540604457154
C,1,"[2016-10-29 17:20:00,2016-10-29 17:40:00)",189.69540604457154
C,1,"[2016-10-29 17:40:00,2016-10-29 18:00:00)",189.69540604457154
C,1,"[2016-10-30 17:00:00,2016-10-30 17:20:00)",210.11114595750857
C,1,"[2016-10-30 17:20:00,2016-10-30 17:40:00)",210.11114595750857
C,1,"[2016-10-30 17:40:00,2016-10-30 18:00:00)",210.11114595750857
C,1,"[2016-10-31 17:00:00,2016-10-31 17:20:00)",180.75521061191142
C,1,"[2016-10-31 17:20:00,2016-10-31 17:40:00)",180.75521061191142
C,1,"[2016-10-31 17:40:00,2016-10-31 18:00:00)",180.75521061191142
C,1,"[2016-10-25 18:00:00,2016-10-25 18:20:00)",191.12172894502817
C,1,"[2016-10-25 18:20:00,2016-10-25 18:40:00)",191.12172894502817
C,1,"[2016-10-25 18:40:00,2016-10-25 19:00:00)",191.12172894502817
C,1,"[2016-10-26 18:00:00,2016-10-26 18:20:00)",198.3920722568578
C,1,"[2016-10-26 18:20:00,2016-10-26 18:40:00)",198.3920722568578
C,1,"[2016-10-26 18:40:00,2016-10-26 19:00:00)",198.3920722568578
C,1,"[2016-10-27 18:00:00,2016-10-27 18:20:00)",189.704731948612
C,1,"[2016-10-27 18:20:00,2016-10-27 18:40:00)",189.704731948612
C,1,"[2016-10-27 18:40:00,2016-10-27 19:00:00)",189.704731948612
C,1,"[2016-10-28 18:00:00,2016-10-28 18:20:00)",214.22576010449305
C,1,"[2016-10-28 18:20:00,2016-10-28 18:40:00)",214.22576010449305
C,1,"[2016-10-28 18:40:00,2016-10-28 19:00:00)",214.22576010449305
C,1,"[2016-10-29 18:00:00,2016-10-29 18:20:00)",189.2789235447313
C,1,"[2016-10-29 18:20:00,2016-10-29 18:40:00)",189.2789235447313
C,1,"[2016-10-29 18:40:00,2016-10-29 19:00:00)",189.2789235447313
C,1,"[2016-10-30 18:00:00,2016-10-30 18:20:00)",207.29143988361483
C,1,"[2016-10-30 18:20:00,2016-10-30 18:40:00)",207.29143988361483
C,1,"[2016-10-30 18:40:00,2016-10-30 19:00:00)",207.29143988361483
C,1,"[2016-10-31 18:00:00,2016-10-31 18:20:00)",179.60409849145742
C,1,"[2016-10-31 18:20:00,2016-10-31 18:40:00)",179.60409849145742
C,1,"[2016-10-31 18:40:00,2016-10-31 19:00:00)",179.60409849145742
C,3,"[2016-10-25 08:00:00,2016-10-25 08:20:00)",163.1036224581972
C,3,"[2016-10-25 08:20:00,2016-10-25 08:40:00)",163.1036224581972
C,3,"[2016-10-25 08:40:00,2016-10-25 09:00:00)",163.1036224581972
C,3,"[2016-10-26 08:00:00,2016-10-26 08:20:00)",161.97532624301135
C,3,"[2016-10-26 08:20:00,2016-10-26 08:40:00)",161.97532624301135
C,3,"[2016-10-26 08:40:00,2016-10-26 09:00:00)",161.97532624301135
C,3,"[2016-10-27 08:00:00,2016-10-27 08:20:00)",164.97952359041076
C,3,"[2016-10-27 08:20:00,2016-10-27 08:40:00)",164.97952359041076
C,3,"[2016-10-27 08:40:00,2016-10-27 09:00:00)",164.97952359041076
C,3,"[2016-10-28 08:00:00,2016-10-28 08:20:00)",164.15859100899456
C,3,"[2016-10-28 08:20:00,2016-10-28 08:40:00)",164.15859100899456
C,3,"[2016-10-28 08:40:00,2016-10-28 09:00:00)",164.15859100899456
C,3,"[2016-10-29 08:00:00,2016-10-29 08:20:00)",161.28380073767704
C,3,"[2016-10-29 08:20:00,2016-10-29 08:40:00)",161.28380073767704
C,3,"[2016-10-29 08:40:00,2016-10-29 09:00:00)",161.28380073767704
C,3,"[2016-10-30 08:00:00,2016-10-30 08:20:00)",162.53757217359396
C,3,"[2016-10-30 08:20:00,2016-10-30 08:40:00)",162.53757217359396
C,3,"[2016-10-30 08:40:00,2016-10-30 09:00:00)",162.53757217359396
C,3,"[2016-10-31 08:00:00,2016-10-31 08:20:00)",168.6149197213126
C,3,"[2016-10-31 08:20:00,2016-10-31 08:40:00)",168.6149197213126
C,3,"[2016-10-31 08:40:00,2016-10-31 09:00:00)",168.6149197213126
C,3,"[2016-10-25 09:00:00,2016-10-25 09:20:00)",164.0200354842109
C,3,"[2016-10-25 09:20:00,2016-10-25 09:40:00)",164.0200354842109
C,3,"[2016-10-25 09:40:00,2016-10-25 10:00:00)",164.0200354842109
C,3,"[2016-10-26 09:00:00,2016-10-26 09:20:00)",163.77466224220674
C,3,"[2016-10-26 09:20:00,2016-10-26 09:40:00)",163.77466224220674
C,3,"[2016-10-26 09:40:00,2016-10-26 10:00:00)",163.77466224220674
C,3,"[2016-10-27 09:00:00,2016-10-27 09:20:00)",163.01810166774524
C,3,"[2016-10-27 09:20:00,2016-10-27 09:40:00)",163.01810166774524
C,3,"[2016-10-27 09:40:00,2016-10-27 10:00:00)",163.01810166774524
C,3,"[2016-10-28 09:00:00,2016-10-28 09:20:00)",164.70392310865333
C,3,"[2016-10-28 09:20:00,2016-10-28 09:40:00)",164.70392310865333
C,3,"[2016-10-28 09:40:00,2016-10-28 10:00:00)",164.70392310865333
C,3,"[2016-10-29 09:00:00,2016-10-29 09:20:00)",164.65604524226288
C,3,"[2016-10-29 09:20:00,2016-10-29 09:40:00)",164.65604524226288
C,3,"[2016-10-29 09:40:00,2016-10-29 10:00:00)",164.65604524226288
C,3,"[2016-10-30 09:00:00,2016-10-30 09:20:00)",167.46777339857087
C,3,"[2016-10-30 09:20:00,2016-10-30 09:40:00)",167.46777339857087
C,3,"[2016-10-30 09:40:00,2016-10-30 10:00:00)",167.46777339857087
C,3,"[2016-10-31 09:00:00,2016-10-31 09:20:00)",164.39822596041833
C,3,"[2016-10-31 09:20:00,2016-10-31 09:40:00)",164.39822596041833
C,3,"[2016-10-31 09:40:00,2016-10-31 10:00:00)",164.39822596041833
C,3,"[2016-10-25 17:00:00,2016-10-25 17:20:00)",179.85414258611948
C,3,"[2016-10-25 17:20:00,2016-10-25 17:40:00)",179.85414258611948
C,3,"[2016-10-25 17:40:00,2016-10-25 18:00:00)",179.85414258611948
C,3,"[2016-10-26 17:00:00,2016-10-26 17:20:00)",175.2340354950387
C,3,"[2016-10-26 17:20:00,2016-10-26 17:40:00)",175.2340354950387
C,3,"[2016-10-26 17:40:00,2016-10-26 18:00:00)",175.2340354950387
C,3,"[2016-10-27 17:00:00,2016-10-27 17:20:00)",169.33050275067492
C,3,"[2016-10-27 17:20:00,2016-10-27 17:40:00)",169.33050275067492
C,3,"[2016-10-27 17:40:00,2016-10-27 18:00:00)",169.33050275067492
C,3,"[2016-10-28 17:00:00,2016-10-28 17:20:00)",180.06597782330155
C,3,"[2016-10-28 17:20:00,2016-10-28 17:40:00)",180.06597782330155
C,3,"[2016-10-28 17:40:00,2016-10-28 18:00:00)",180.06597782330155
C,3,"[2016-10-29 17:00:00,2016-10-29 17:20:00)",170.83155017107376
C,3,"[2016-10-29 17:20:00,2016-10-29 17:40:00)",170.83155017107376
C,3,"[2016-10-29 17:40:00,2016-10-29 18:00:00)",170.83155017107376
C,3,"[2016-10-30 17:00:00,2016-10-30 17:20:00)",188.422307283659
C,3,"[2016-10-30 17:20:00,2016-10-30 17:40:00)",188.422307283659
C,3,"[2016-10-30 17:40:00,2016-10-30 18:00:00)",188.422307283659
C,3,"[2016-10-31 17:00:00,2016-10-31 17:20:00)",172.5314002254068
C,3,"[2016-10-31 17:20:00,2016-10-31 17:40:00)",172.5314002254068
C,3,"[2016-10-31 17:40:00,2016-10-31 18:00:00)",172.5314002254068
C,3,"[2016-10-25 18:00:00,2016-10-25 18:20:00)",171.45201578386494
C,3,"[2016-10-25 18:20:00,2016-10-25 18:40:00)",171.45201578386494
C,3,"[2016-10-25 18:40:00,2016-10-25 19:00:00)",171.45201578386494
C,3,"[2016-10-26 18:00:00,2016-10-26 18:20:00)",177.97105489224163
C,3,"[2016-10-26 18:20:00,2016-10-26 18:40:00)",177.97105489224163
C,3,"[2016-10-26 18:40:00,2016-10-26 19:00:00)",177.97105489224163
C,3,"[2016-10-27 18:00:00,2016-10-27 18:20:00)",171.64318734121204
C,3,"[2016-10-27 18:20:00,2016-10-27 18:40:00)",171.64318734121204
C,3,"[2016-10-27 18:40:00,2016-10-27 19:00:00)",171.64318734121204
C,3,"[2016-10-28 18:00:00,2016-10-28 18:20:00)",183.03789969369984
C,3,"[2016-10-28 18:20:00,2016-10-28 18:40:00)",183.03789969369984
C,3,"[2016-10-28 18:40:00,2016-10-28 19:00:00)",183.03789969369984
C,3,"[2016-10-29 18:00:00,2016-10-29 18:20:00)",172.28758748831152
C,3,"[2016-10-29 18:20:00,2016-10-29 18:40:00)",172.28758748831152
C,3,"[2016-10-29 18:40:00,2016-10-29 19:00:00)",172.28758748831152
C,3,"[2016-10-30 18:00:00,2016-10-30 18:20:00)",186.1280584692293
C,3,"[2016-10-30 18:20:00,2016-10-30 18:40:00)",186.1280584692293
C,3,"[2016-10-30 18:40:00,2016-10-30 19:00:00)",186.1280584692293
C,3,"[2016-10-31 18:00:00,2016-10-31 18:20:00)",172.91468115238888
C,3,"[2016-10-31 18:20:00,2016-10-31 18:40:00)",172.91468115238888
C,3,"[2016-10-31 18:40:00,2016-10-31 19:00:00)",172.91468115238888
